Task: 1, Test Name: Account Icon is Visible, Locator CssSelector: .dropdown.dropdown-access, Browser: Chrome, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Quantity Default Value is 1, Locator Id: quantity_1, Browser: Edge, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Quantity Default Value is 1, Locator Id: quantity_1, Browser: Edge, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Quantity Default Value is 1, Locator Id: quantity_1, Browser: Edge, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Quantity Default Value is 1, Locator Id: quantity_1, Browser: Firefox, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Quantity Default Value is 1, Locator Id: quantity_1, Browser: Firefox, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Quantity Default Value is 1, Locator Id: quantity_1, Browser: Phone, Viewport: 500x700, Device: Phone, Status: Pass
Task: 3, Test Name: Product Quantity Label is Visible, Locator Id: STRONG____100, Browser: Chrome, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Quantity Label is Visible, Locator Id: STRONG____100, Browser: Chrome, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Quantity Label is Visible, Locator Id: STRONG____100, Browser: Edge, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Quantity Label is Visible, Locator Id: STRONG____100, Browser: Edge, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Quantity Label is Visible, Locator Id: STRONG____100, Browser: Edge, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Quantity Label is Visible, Locator Id: STRONG____100, Browser: Firefox, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Quantity Label is Visible, Locator Id: STRONG____100, Browser: Firefox, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Quantity Label is Visible, Locator Id: STRONG____100, Browser: Phone, Viewport: 500x700, Device: Phone, Status: Pass
Task: 3, Test Name: Product Quantity is Visible, Locator CssSelector: .numbers-row, Browser: Chrome, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Quantity is Visible, Locator CssSelector: .numbers-row, Browser: Chrome, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Quantity is Visible, Locator CssSelector: .numbers-row, Browser: Edge, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Quantity is Visible, Locator CssSelector: .numbers-row, Browser: Edge, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Quantity is Visible, Locator CssSelector: .numbers-row, Browser: Edge, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Quantity is Visible, Locator CssSelector: .numbers-row, Browser: Firefox, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Quantity is Visible, Locator CssSelector: .numbers-row, Browser: Firefox, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Quantity is Visible, Locator CssSelector: .numbers-row, Browser: Phone, Viewport: 500x700, Device: Phone, Status: Pass
Task: 3, Test Name: Product Rating is Visible, Locator CssSelector: .rating, Browser: Chrome, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Rating is Visible, Locator CssSelector: .rating, Browser: Chrome, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Rating is Visible, Locator CssSelector: .rating, Browser: Edge, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Rating is Visible, Locator CssSelector: .rating, Browser: Edge, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Rating is Visible, Locator CssSelector: .rating, Browser: Edge, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Rating is Visible, Locator CssSelector: .rating, Browser: Firefox, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Rating is Visible, Locator CssSelector: .rating, Browser: Firefox, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Rating is Visible, Locator CssSelector: .rating, Browser: Phone, Viewport: 500x700, Device: Phone, Status: Pass
Task: 3, Test Name: Product Review is Visible, Locator Id: P____83, Browser: Chrome, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Review is Visible, Locator Id: P____83, Browser: Chrome, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Review is Visible, Locator Id: P____83, Browser: Edge, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Review is Visible, Locator Id: P____83, Browser: Edge, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Review is Visible, Locator Id: P____83, Browser: Edge, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Review is Visible, Locator Id: P____83, Browser: Firefox, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Review is Visible, Locator Id: P____83, Browser: Firefox, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Review is Visible, Locator Id: P____83, Browser: Phone, Viewport: 500x700, Device: Phone, Status: Pass
Task: 3, Test Name: Product Size Dropdown is Visible, Locator CssSelector: .nice-select.wide, Browser: Chrome, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Size Dropdown is Visible, Locator CssSelector: .nice-select.wide, Browser: Chrome, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Size Dropdown is Visible, Locator CssSelector: .nice-select.wide, Browser: Edge, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Size Dropdown is Visible, Locator CssSelector: .nice-select.wide, Browser: Edge, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Size Dropdown is Visible, Locator CssSelector: .nice-select.wide, Browser: Edge, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Size Dropdown is Visible, Locator CssSelector: .nice-select.wide, Browser: Firefox, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Size Dropdown is Visible, Locator CssSelector: .nice-select.wide, Browser: Firefox, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Size Dropdown is Visible, Locator CssSelector: .nice-select.wide, Browser: Phone, Viewport: 500x700, Device: Phone, Status: Pass
Task: 3, Test Name: Product Size Label is Visible, Locator Id: STRONG____90, Browser: Chrome, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Size Label is Visible, Locator Id: STRONG____90, Browser: Chrome, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Size Label is Visible, Locator Id: STRONG____90, Browser: Edge, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Size Label is Visible, Locator Id: STRONG____90, Browser: Edge, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Size Label is Visible, Locator Id: STRONG____90, Browser: Edge, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Size Label is Visible, Locator Id: STRONG____90, Browser: Firefox, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Size Label is Visible, Locator Id: STRONG____90, Browser: Firefox, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Size Label is Visible, Locator Id: STRONG____90, Browser: Phone, Viewport: 500x700, Device: Phone, Status: Pass
Task: 3, Test Name: Product Sku is Visible, Locator Id: SMALL____84, Browser: Chrome, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Sku is Visible, Locator Id: SMALL____84, Browser: Chrome, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Sku is Visible, Locator Id: SMALL____84, Browser: Edge, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Sku is Visible, Locator Id: SMALL____84, Browser: Edge, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Sku is Visible, Locator Id: SMALL____84, Browser: Edge, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Sku is Visible, Locator Id: SMALL____84, Browser: Firefox, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Product Sku is Visible, Locator Id: SMALL____84, Browser: Firefox, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Product Sku is Visible, Locator Id: SMALL____84, Browser: Phone, Viewport: 500x700, Device: Phone, Status: Pass
Task: 3, Test Name: Search Field Placeholder Contains Text 'Search over 10,000 shoes!', Locator Id: INPUTtext____42, Browser: Chrome, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Search Field Placeholder Contains Text 'Search over 10,000 shoes!', Locator Id: INPUTtext____42, Browser: Chrome, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Search Field Placeholder Contains Text 'Search over 10,000 shoes!', Locator Id: INPUTtext____42, Browser: Edge, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Search Field Placeholder Contains Text 'Search over 10,000 shoes!', Locator Id: INPUTtext____42, Browser: Edge, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Search Field Placeholder Contains Text 'Search over 10,000 shoes!', Locator Id: INPUTtext____42, Browser: Edge, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Search Field Placeholder Contains Text 'Search over 10,000 shoes!', Locator Id: INPUTtext____42, Browser: Firefox, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Search Field Placeholder Contains Text 'Search over 10,000 shoes!', Locator Id: INPUTtext____42, Browser: Firefox, Viewport: 768x700, Device: Tablet, Status: Pass
Task: 3, Test Name: Search Field is Visible, Locator Id: INPUTtext____42, Browser: Chrome, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Search Field is Visible, Locator Id: INPUTtext____42, Browser: Edge, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Search Field is Visible, Locator Id: INPUTtext____42, Browser: Firefox, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Search Icon Desktop is Visible, Locator CssSelector: .header-icon_search_custom, Browser: Chrome, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Search Icon Desktop is Visible, Locator CssSelector: .header-icon_search_custom, Browser: Edge, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Search Icon Desktop is Visible, Locator CssSelector: .header-icon_search_custom, Browser: Firefox, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Search Icon Mobile is NOT Visible, Locator CssSelector: .btn_search_mob, Browser: Chrome, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Search Icon Mobile is NOT Visible, Locator CssSelector: .btn_search_mob, Browser: Edge, Viewport: 1200x700, Device: Desktop, Status: Pass
Task: 3, Test Name: Search Icon Mobile is NOT Visible, Locator CssSelector: .btn_search_mob, Browser: Firefox, Viewport: 1200x700, Device: Desktop, Status: Pass
